Feature 1,Feature 2,Feature 3,Feature 4,Feature 5,Feature 6,Feature 7,Feature 8,Feature 9,Feature 10,Feature 11,Feature 12,Feature 13,Feature 14,Feature 15,Feature 16,Feature 17,Feature 18,Feature 19,Feature 20,Feature 21,Feature 22,Feature 23,Feature 24,Feature 25,Feature 26,Feature 27,Feature 28,Feature 29,Feature 30,Feature 31,Feature 32,Feature 33,Feature 34,Feature 35,Feature 36,Feature 37
,0.09190290281,0.7460599236,,0.8624708625,0.6651162791,0.1079448197,,0.1777479979,,0.4781142152,0.6666666667,0.7921487515,0.4176058708,0.6428571429,,0.925080657,0.07132924035,0.3205445265,0.8456831926,0.09504183065,0.6910543419,0.8143254715,0.8772779271,,0.5,0.3732045433,,0.6217629261,0.1909213495,0.7295197274,0.3582770849,0.4705057047,0.1602440005,0.2086593304,0.5949140088,0.9616057692
0.5759639803,0.8649336389,0.2422214983,0.7655735777,0.3636363636,0.6186046512,0.0986710594,0.9187377081,,0.689647776,0.02899482278,0.3333333333,0.5365231795,,0.07142857143,0.9444390132,,0.3957180446,0.4825509821,0.6695532338,0.4748588059,0.3719984709,0.7832383663,0.9285219928,0.5,,0.394997499,0.389783556,0.6443763451,0.5640830686,,,0.6107192966,0.6161035542,0.5546034738,0.8306746008,0.717348227
0.4848208649,0.5103942449,0.7864915037,0.635148697,,0.6674418605,,0.9904944121,,,0.1248399328,0.5833333333,0.8943259117,0.2272464632,0.07142857143,0.4654621052,0.8945541788,0.7416403491,0.637238834,,0.78837043,0.6726083576,0.7763088588,0.196593834,,0.5,0.365902489,0.2284571082,0.5962310012,0.2500142671,,0.3430205471,,0.2685154687,0.7958065979,0.4957518902,0.9953019184
,0.5748764717,0.2035862018,,0.5151515152,0.7325581395,0.5952861669,0.6067922815,0.1905640422,0.8182538742,0.6657730935,,0.4634927213,0.5696618338,0.3571428571,0.6133699256,0.6332196493,,0.2859081696,0.6738398704,0.9668655268,0.6941946932,0.4947953685,0.1873848882,,1.0,0.2029499927,0.1144710404,0.586038927,0.1648006716,,,0.7398595711,0.1293525019,0.5519525735,0.6360016674,0.9374839773
0.7435816224,0.3466431055,,0.5110774806,0.3962703963,0.7930232558,,0.6394280887,0.9963082261,0.2640683284,0.8155479731,0.4166666667,0.2899395393,0.1940628296,0.5,0.9087203105,0.9564081973,0.7770165042,,0.199528333,0.540303641,0.9631366668,0.2836630845,,,,0.4057997589,0.1869048008,0.45923671,0.2047424038,0.494094469,0.515011105,0.472521809,0.1660377269,0.5694536748,0.5657941145,0.9749836394
0.4879233001,0.7303213044,0.0810909589,,0.6573426573,0.3627906977,0.2066866864,0.7550304354,0.8536871667,0.9374895305,0.8623922331,0.5833333333,0.632875131,0.8005010799,0.3571428571,,,0.01400139397,0.8441186038,0.7430832268,0.9845159096,0.7189600378,,0.4562506435,,0.5,,,0.2302499806,0.4910079474,0.5166103745,0.2516648576,0.2019536083,0.4785019285,,,0.997534427
,0.09496736412,0.1430761545,0.9826664097,0.9673659674,0.8906976744,0.5859850189,0.7281584843,0.7616932883,0.1771910328,0.5520650301,0.3333333333,0.4862007184,0.8789657843,,0.3011983109,0.6216242738,0.1705212047,0.5800250219,0.3216383974,0.5009308547,,,0.7537527884,,,0.2276101852,0.1201601475,0.7170574291,0.3166486238,0.5789747353,0.4356242355,0.6920745992,0.280047789,,0.6990781246,0.8873963806
0.7722222633,,0.10160607,,0.303030303,0.2790697674,0.4054352665,0.5815230711,,0.1312744373,,0.1666666667,0.7253765802,0.8992698278,0.7142857143,0.1649609244,0.7933880325,0.1224359124,0.2157143751,0.9025151184,0.1628719877,0.7162797623,0.2507424234,,0.5,0.5,0.03012523404,0.1900963486,0.627547315,0.2650195702,0.7041151972,0.3298097512,0.496510689,0.2658058836,0.7703301281,0.5995305591,0.9592073468
0.01124681697,0.6483350908,0.505955129,0.7695428347,0.1118881119,,0.8473834175,,0.5676818544,0.7531951838,0.8380309752,0.6666666667,0.4424017248,0.3327803766,0.4285714286,0.5277392682,0.616128987,0.7416403491,0.5585224572,0.2296154201,0.5170306991,0.9265119622,,0.1680003432,,0.0,0.3093510555,0.2690713387,0.4991194635,0.183665194,0.1744138171,0.2494379361,0.7633747606,0.1976029578,0.2844882767,0.6891572341,0.8964042034
0.8255135811,0.1224786712,,0.7315315676,0.8717948718,0.5860465116,0.7270810434,0.9853816693,0.3411255203,0.4865328752,0.9488690918,0.25,0.3843316836,0.07922022783,0.07142857143,0.7533884181,0.3721386559,0.604743833,,0.03519479322,0.2595920449,0.2516759119,0.03211989721,0.3024397987,0.0,0.0,0.4284835874,0.1899468302,,0.1428209146,0.6578035441,,0.4405274007,0.1147190664,0.2732072255,,0.2909259458
0.1563338448,0.8157183815,0.6556807157,,0.2517482517,0.7976744186,0.6835645761,0.3093052453,0.5117843307,0.2677785087,,,0.3273928541,0.9698008785,1.0,0.5114470639,0.6137197924,0.4371686403,,0.4827293448,0.0113355303,0.9933088564,0.9015053827,0.4300411829,0.0,,,0.3281890637,,,0.1919840282,0.1058905347,0.591457634,0.2999733122,0.3576366949,0.5841830431,0.9668846223
0.5382936041,,0.5800855336,,0.3053613054,0.6,0.2206177007,,0.206236554,0.6604762236,0.5007223676,0.6666666667,0.8395745091,0.03087223503,0.0,0.4231026096,0.4638871143,0.2796627126,0.04323157763,0.03940448742,,,0.1158573907,0.009274724018,0.5,0.5,0.1007739042,0.2020094737,0.6572230082,0.1609598376,0.7409151424,0.3665994464,0.500917722,0.1180481673,0.5127893832,0.870755514,0.6398434579
0.5382936041,,0.4273091614,0.3615087181,0.2913752914,,0.883231314,0.6383061702,0.2391219868,0.007407286351,0.4032227705,,0.2222270912,0.9663615987,0.8571428571,0.05070583455,0.397994695,,0.5340460403,0.2945356715,0.702792877,0.7266830111,0.7681778722,0.7428484814,0.0,0.5,0.4803527367,0.225986788,0.5292709659,0.1440373324,0.5342971412,,,0.146131057,0.5701061399,0.9531993552,0.4007816917
,,,0.06559034565,0.6433566434,0.6279069767,,0.7173820567,0.2283170879,,0.8854299013,0.8333333333,,0.6865721197,0.5714285714,0.09250231156,0.07011497245,0.3283849625,0.3552281997,0.7518109116,0.6641946663,0.5322017251,0.4478326704,0.3485663216,0.0,0.0,,0.2050590983,,0.2292424765,,0.3262416371,0.6911663878,,0.3020560906,0.8358688848,0.7081934018
0.4359828533,0.8680316511,0.8767383952,0.840721674,0.4312354312,0.1372093023,0.9081107494,,,0.8993418015,0.4013269937,0.75,0.9958207139,0.2055221065,0.6428571429,0.05845853038,,,0.2118439885,0.4867282381,0.2564466203,0.663354821,0.7453404346,0.6768695304,1.0,0.0,0.3444527626,0.109976022,,0.2038279616,0.4819990971,0.2770403222,0.4287193827,0.2547558879,0.6645326994,,
0.009675804008,0.4130434593,0.4359068622,0.1345067585,,0.7395348837,0.4367057343,,0.09435056428,0.7197888535,,0.3333333333,0.09884550038,0.2351849905,0.7857142857,0.08930441286,0.9854507076,0.4916433004,0.6131214813,0.3739929645,0.2331994819,,0.498705843,0.798693874,1.0,1.0,0.3909673676,0.2025549546,0.572019549,0.1858422077,0.3393322417,0.3706557967,0.7166826019,0.22528367,,,0.1389126713
0.6249455627,0.1564953682,0.8725328815,0.7646375738,0.9277389277,0.4441860465,,0.0851476024,0.6127022663,0.6866399193,0.7222907712,,0.005903335541,0.9216157254,0.8571428571,0.851313612,0.6194473872,0.5919806712,,0.7494220103,0.7955093938,0.279659353,0.0881686978,0.5860700395,1.0,0.0,0.2807577088,0.1438911208,0.4854623329,0.1609823089,,0.2311495744,0.3404740803,0.1288768777,0.6649427927,0.9445862154,0.4343456844
0.5181636681,,0.3592624473,0.02164321235,0.331002331,0.1302325581,0.4881623118,0.3347693289,0.8569803172,0.5495483312,0.2200993393,,,0.7045854838,0.2857142857,0.7738231674,0.5802694373,,,,,0.9409012617,0.1484580129,0.07713493108,0.0,,0.8003451361,0.4515346086,0.3004969603,0.4013610081,,,,0.5042153021,0.5868500918,0.2411899375,0.9332866836
0.703139024,0.3145251022,0.01368365453,0.4888679859,0.5524475524,0.6744186047,0.5081607153,0.5212666994,0.9920675937,,0.8757197394,0.75,0.3714381227,0.4899490325,,0.7606534785,0.4397637267,0.6277551749,0.151677718,0.7262797592,0.6906092322,,,,0.0,0.5,0.2059349309,0.1663972752,0.6128109307,0.09753897406,0.7649088489,0.3325358216,0.4332914243,0.03984953967,0.8729493067,0.4704424083,0.9986737779
0.1311023586,0.2321103956,0.7153410775,0.6378518461,0.682983683,0.3581395349,0.81498237,0.3677505868,0.02942702387,0.3283062114,,0.1666666667,0.05493795551,0.2817952375,0.3571428571,,0.8817131516,0.4003484925,0.7711384962,0.6014576883,0.4977674786,0.2634517997,0.01530452362,0.970977521,1.0,,0.4759482996,0.2153365657,0.6000387918,,0.5612494891,0.08563218597,0.5763698637,0.1108947489,0.4109033105,0.969345202,0.3268014293
,0.4228268163,0.8735306182,0.2408983635,,0.7348837209,0.06250586582,0.2141548715,0.5755191119,0.8675554321,0.2170256478,,0.2899395393,0.7838617742,0.4285714286,0.9458453819,,0.889374481,0.952298261,0.5092544235,0.1757497262,0.7373831138,0.2081719249,,0.0,0.5,0.7178092032,0.2022053026,,,0.6852385821,0.4024147021,0.3154685402,0.2149716501,0.8513084257,0.5981491753,0.9599331091
,,,0.03832109938,,0.8813953488,0.8164820164,0.8686260172,0.3525243481,,0.373986658,0.6666666667,0.4006280197,,,,,0.0115486072,0.6336494433,0.3952722626,,0.6569223508,,0.7174729737,0.0,0.0,0.6824158813,0.08960897041,,0.0556068163,,0.2273632129,0.4405568839,0.006813782437,,,0.9064606176
0.4286590006,0.144700264,0.7728593452,0.3218123938,0.8275058275,0.5837209302,0.1370870587,0.03897264322,0.4142830387,0.3163593576,,,0.5013614356,0.4298845458,0.5714285714,0.9568430909,0.7724803089,0.9472309021,0.4135071938,,0.7770799058,,0.515071162,0.2204026769,0.5,1.0,0.2203553703,0.1648071281,0.8510080041,,0.6644813539,0.3479196695,,0.0814237073,0.5778373,,
0.03308829128,0.3343667593,0.488201138,0.4786714001,0.9370629371,,0.1277254572,,0.5043973675,0.6005997737,0.335750236,0.25,0.6287083652,0.05160312632,,0.3876551688,0.143095745,0.7901975235,0.1746828475,0.9918051146,0.8239642352,,,0.7221506606,0.0,0.0,0.5958821231,0.2403389389,0.1314183753,,,0.3132708424,0.4152686847,0.2365278411,0.2997529417,0.29382268,0.9642870124
0.523489711,0.2947817448,0.04373162099,0.4310217708,0.4988344988,0.388372093,,0.3475439001,0.5790088699,0.8357690626,,0.0,0.4091637546,0.2377556769,0.5714285714,0.3876551688,0.7642834398,0.3263590373,0.2779832353,,0.6166712506,0.7349266718,0.8478348706,0.9827632557,0.0,0.5,0.6365828554,0.1950831853,0.2566502503,0.360113401,0.4867686114,0.4138440727,0.2541784017,0.3035914944,0.8956930469,,
0.4601240713,0.06950222656,,0.6332776903,0.7529137529,0.9162790698,0.95679415,0.266870148,,0.9927806536,0.3538684961,0.8333333333,,0.421311114,0.1428571429,0.3322968922,0.2477641352,,0.7477330164,0.8262141474,0.1464847754,0.3875093244,,,0.5,0.5,0.4002781077,0.3080019077,0.7132873193,0.1794850827,0.5748235449,0.385816885,0.6911102404,0.189724656,0.4836289613,,
,,,0.5321086866,,,,0.5949440209,0.04665296524,0.4564494053,0.2407090916,0.3333333333,0.3862491721,0.7508689228,0.8571428571,0.3853856619,,0.4939230248,0.5240510447,0.8676222975,,0.007503435057,0.4081676577,,0.0,0.0,0.6910378467,0.1592138921,0.3573624226,,0.5780047886,0.1494260271,0.295111641,,0.8311904107,0.9999577672,0.01229975242
0.3822354153,,0.5263937112,0.8427863884,0.8065268065,0.3534883721,0.4532065214,0.6229552535,0.2688695119,0.9396426689,,0.1666666667,0.04283956074,,0.07142857143,0.07950341286,0.7403797435,,0.1211059677,0.6695532338,0.6129867532,0.4217520392,0.9713985297,,1.0,0.0,0.4151672186,0.2635149615,0.6372021126,0.2085196695,,0.2178922024,0.6613141108,,,,0.3278094122
0.4395690787,0.06136765693,,,0.6923076923,0.7837209302,0.3229133622,0.9197761506,0.8487033721,0.1106807104,0.7734458084,0.9166666667,0.3825442813,0.5707184538,0.1428571429,0.8155878421,0.8955254668,0.719950444,0.2928773927,,,0.01748001605,0.4206533059,0.3937627981,0.0,0.5,0.3290565395,0.3058620079,0.7634721463,0.1365755653,0.6544343384,0.4445000933,,0.03835977314,0.5034371354,0.9998062638,0.026341908
,0.7677353574,0.2563089679,0.08778915387,0.4941724942,0.4441860465,0.08229318322,,0.9066590147,,0.9071179487,0.25,0.3243228693,0.7619191792,,0.2576900924,0.3498729315,0.7533607014,0.2897327662,0.08603259509,0.9400249034,0.9252854116,0.9368390031,0.6655831379,1.0,0.0,0.2195266873,0.2201648132,0.6848958355,0.1802147366,0.5109594285,0.3202155111,0.7090134252,0.2130938387,0.6413336259,0.8966924096,
0.6183765445,0.4315252155,,,,,0.4065207567,0.748230808,0.7976595395,0.02033306232,,0.0,0.7856995296,0.9464179113,0.5714285714,0.3636689262,,0.902238689,0.1421181033,0.2749001989,,0.7213329598,0.7428194621,0.4480921467,1.0,0.5,,,0.8817703354,0.2470021365,,,0.7184882863,0.2037472899,0.9295542881,0.7303780446,0.8559432656
0.8322309559,0.4894332076,0.09568008628,0.8831521807,0.6713286713,0.9953488372,0.2976771512,,0.3118367126,0.6094738089,0.7450046005,0.75,0.496660803,0.9412180338,0.1428571429,0.7153870164,0.9027690718,0.2537975676,,0.09501587594,,0.03913459937,0.9337852993,0.4752368015,0.0,0.0,0.7371957405,0.1665139517,,,0.5371868497,0.7386833893,0.3500359452,0.1769015302,0.7356343353,,0.05112912403
0.3504942187,0.3376566653,0.5200800764,,,0.1488372093,0.03435259193,0.826292961,,0.5238328315,,0.9166666667,,0.1734340345,0.8571428571,0.8743125696,0.6654063288,0.8545685863,0.3997048668,0.07220616329,0.2392272957,0.8228374171,0.475969751,0.7909554996,0.5,1.0,0.0784178501,0.06833334586,,,0.4537652349,0.1637645285,0.5410273421,0.1681052387,0.5802741996,0.5977854412,0.9601230589
0.6416093507,0.4243414001,0.2078782575,0.3850186825,,,0.4245709558,0.9034101647,,0.7908068753,0.6552074041,0.1666666667,0.8763442139,,0.6428571429,0.3465451504,0.9071488794,0.7897473179,,0.3921655841,0.5977719992,,0.3312735279,,0.5,,0.4798365925,0.2275875762,0.7420695059,0.3986168585,0.7076053872,,0.6204428734,0.4129096898,,0.7549869366,0.8277156876
0.04197967646,,0.5551156534,,0.662004662,,0.450807755,0.03015089136,0.09684746944,0.7974742502,,0.5833333333,0.1009802166,0.1144812008,0.2857142857,,0.8375666133,0.6941703378,0.8776892281,0.241838184,0.5681977067,0.7390921712,0.7661962985,0.7972679174,0.5,1.0,0.5717814475,0.1010706683,,,,,,0.1311844149,0.008178938687,0.9358980919,0.4652399039
,0.7383547856,0.1315324484,,,0.1534883721,0.5641396121,0.7833481921,0.69596549,0.2572796097,0.1729376982,0.0,,0.3347214109,0.9285714286,0.6564373171,0.2316629851,0.1778828999,0.902020518,0.6478317809,0.805118691,,0.6172642281,0.8959274724,1.0,0.0,,,,0.1299585112,0.5185649959,0.4421661433,0.7361225877,,0.7102736003,0.8091059238,0.75294599
0.9236029144,0.7348476266,0.2651065379,0.04353168774,0.7902097902,,0.3988879236,0.9520273,0.7011756387,0.6412695754,,,0.2441301563,,0.5,0.5466015701,0.3863020966,0.02193668442,,0.02513853572,,0.568234631,0.4443365795,,0.5,1.0,0.3957317,,0.660379353,0.1849698542,0.7062114958,0.4618842896,0.531194698,0.07260793567,0.3935896037,0.9410686743,0.447176258
,0.4824402402,0.2796710616,0.2396495241,0.1048951049,0.623255814,,,0.9738000232,0.9620197827,0.08997305764,0.9166666667,0.5114468618,0.9534752296,,0.8581098829,0.1890947396,0.8754831373,0.04963843363,0.4569900265,,0.6320563049,,0.2891729108,0.5,0.5,0.303537713,0.2917440385,0.7470374374,0.1781147644,0.7741965608,0.4127158392,0.5745355111,0.1502464405,0.5535316368,0.6674703496,0.9145851943
0.7548693353,0.9912375491,0.8546129586,0.09112272913,0.5501165501,0.6093023256,0.808886925,0.6402301269,0.2283170879,0.2572796097,0.9979159971,0.8333333333,0.5795434086,0.9670818918,0.5,0.06164347258,0.07011497245,,,,0.6641946663,0.5322017251,,,0.0,0.5,0.4586750829,,,,0.54887434,0.3485212684,,0.3860343757,,0.8534750145,0.6752887004
0.1432493212,0.2172002858,,0.3988134775,0.7482517483,0.2418604651,0.2215722641,0.4875450353,0.5769027759,,0.05420009431,0.25,0.5065083429,0.11596616,0.4285714286,0.5429737513,0.7450098831,0.8714496287,0.1372188165,0.01080301972,0.2021692929,0.05238277732,0.7154448073,,0.5,,0.4549749856,0.3166629579,0.5980178373,,0.4313394371,0.4269317954,0.6744102164,0.1019945287,0.3435011247,0.9991391016,0.05551214257
0.1278859369,0.5790746922,,0.6455498522,0.7599067599,,0.9974950226,0.7931776671,0.361287053,0.02712831806,0.2536346152,,0.03627640381,0.3962988051,0.2857142857,0.751666382,0.1630982683,0.5763245215,0.1195333417,0.5147173292,0.6417356343,0.8831722511,0.1770754852,0.4539607047,1.0,0.5,0.3114589669,0.2657245891,0.4484054117,0.2538354099,0.4101566397,0.4181331638,0.5253356255,0.2287832297,0.4368664224,0.6695146433,0.9129573942
,0.4471730094,0.6515967899,0.03690458016,0.8578088578,0.09302325581,0.4021567521,0.4640294904,0.4215862609,,0.8444827238,,0.005317384102,0.4697212281,0.7142857143,0.1562977403,0.7219292782,0.991821265,,0.5403644221,0.2103053912,0.6224276443,0.8366081751,0.9084281874,0.5,0.5,,0.2281176736,0.7439796462,0.1271193089,,0.2472081896,0.7327109642,0.1371753825,0.6779624729,0.947549748,0.4231613193
0.3842930463,0.891295065,0.4338001716,0.8250874062,0.2727272727,0.5674418605,0.7709047878,0.1785206036,0.02700022836,0.3436453818,0.6613602937,,,0.1842580773,0.8571428571,0.1795864522,0.03003582751,0.8276679684,0.6155210809,0.07968959566,0.9067344091,0.6168800085,0.5160719501,0.8347034262,0.5,1.0,,0.2146364265,0.5577867457,0.3235801984,0.5113745387,0.120069667,0.568149595,0.3756058529,0.4124140525,0.9126514938,0.5370557326
0.08920664933,0.6273335309,0.2653591906,,0.6526806527,0.1534883721,0.7782894612,0.1322768601,0.5545438065,0.5248816182,0.9954194988,0.75,0.2043555724,0.0002435909132,0.07142857143,,0.6041951628,0.6557046051,0.07579507069,0.241838184,,,0.3570596566,0.703730481,0.0,0.5,0.5907793194,0.3149652144,,,0.2339975515,0.4423668605,0.3314039179,,0.4710875889,0.9924603604,0.1637885767
,0.5518588073,0.5453374764,0.9372777304,0.6223776224,0.4860465116,0.7498896975,0.8809323944,0.8035557612,,,0.08333333333,0.683732711,,0.2142857143,0.8416798686,0.5965101725,0.3625457292,0.8096797198,0.767392788,0.6587789352,,,,0.5,1.0,0.3691562384,,0.7665327399,0.2327538169,,0.4576665749,0.5953696304,0.2461325414,0.3261278517,0.438787191,0.9999866877
0.9221149985,0.006758982493,,0.2796656915,0.5058275058,0.6139534884,0.5145600976,0.8085606387,0.8962918004,0.8606547665,0.8719652302,1.0,,,0.7142857143,0.6592582995,,,0.3406684599,0.03519479322,0.7696829072,0.244654411,0.7046061589,0.3316458846,0.0,0.5,0.4731566766,0.2954374976,0.7445670555,,,,0.653840224,0.05549271952,0.1204786242,0.9672726055,0.3373460286
0.4010777384,0.5552335056,0.01018621199,,0.9953379953,0.09069767442,0.4923315962,0.7338295151,,,0.3943360977,0.9166666667,,0.4533332942,,,0.3830818465,0.3773873402,0.8291430001,0.9980764417,0.2195436384,0.5386418315,0.4417399311,0.8551647315,1.0,0.0,0.4825554952,0.153649401,0.8395229386,0.100443736,0.6105743669,0.02158599326,0.8030925405,,0.98238723,0.6146169974,0.9508260301
0.8328008886,0.5414009464,0.9981225385,0.4385588544,0.07692307692,0.223255814,0.7606277006,0.2995329347,0.08698604618,0.9820476469,,0.6666666667,0.2586887959,0.9513758058,0.2857142857,,0.7487828861,0.5665667321,0.8460490429,0.8387388835,0.8032374371,0.02736305467,0.4863976829,,0.0,0.5,,0.2111421643,0.7607086136,0.2380830772,0.7189023775,0.3442189267,0.6323320575,0.2586396086,,0.9992799651,0.0507710599
0.07204036342,0.5150477991,0.7159132563,0.02813767766,0.5034965035,0.5558139535,0.9698868318,0.5794635493,0.9940937626,0.4292495884,0.02355829351,,0.1424826061,0.6243621417,,0.5131832343,0.3159771857,0.4889265931,0.1298711372,0.7747070526,0.3147534917,,0.1092232524,0.8687296231,0.5,0.5,,0.227808914,,0.3556442508,0.4278697727,0.5223411554,0.4626921677,,0.4666335896,0.8769923268,
0.7622118958,,0.6577191024,0.5047942418,0.4289044289,0.9604651163,0.07644055405,0.547644472,0.1031903898,0.488136902,,0.1666666667,0.7566448521,0.1970803687,0.7857142857,0.5615922355,,0.4628416977,0.765667459,0.1591483643,,0.1634724649,,0.9863295773,0.5,1.0,,0.09443582088,0.735942556,0.09082716558,0.7036287805,0.09949776155,0.6167378193,,0.3511417708,0.983796604,0.2391709242
0.03308829128,0.3343667593,0.488201138,0.4786714001,0.9370629371,0.03023255814,0.1277254572,0.4803373769,,0.6005997737,0.335750236,0.1666666667,0.7062981015,0.09493385333,0.2857142857,0.3876551688,0.143095745,0.7901975235,0.1746828475,0.9918051146,0.8818050437,,0.7178711017,,,0.5,,0.2198943902,0.5144332697,0.2521841748,,0.3314678533,0.6586395306,0.2319812545,0.2997529417,0.3165006524,
0.469701551,0.4205802128,0.7072197156,,,0.4209302326,0.9879727686,0.1875420302,0.6777409869,,0.08486191916,0.8333333333,0.436702721,0.6406109552,0.4285714286,0.5063952085,0.6482175365,0.2741268513,0.05253346678,0.7727439691,0.5357589275,0.2220686515,0.7624045051,0.9609477778,,1.0,0.3256493008,0.2076202653,,0.1570125886,,0.3572641771,0.5923526711,0.1729967696,0.7224499948,,0.3718812517
0.8831768484,0.1945307666,,,0.1375291375,,0.8839460675,0.6000928254,0.3155905837,,0.5293797851,1.0,,,0.7857142857,0.8064193546,0.4119192049,0.1949223479,,0.8811346359,0.8146479775,0.195805197,0.844244435,0.2919158611,0.5,1.0,0.2599218729,0.09901933908,,0.4110649922,0.7008193749,,,0.2692504985,0.3149652008,0.9557678818,
,0.4061528876,0.1451849908,0.6898821486,0.7925407925,0.3139534884,0.6618250464,0.8598563544,0.455583132,0.8039173228,,0.8333333333,0.9791311141,0.09627008572,0.2857142857,0.02448659886,0.637453263,0.4953508602,0.1708770174,0.9081329627,0.3163067014,0.07170214198,0.2758894746,0.3245947492,,0.5,0.3221006107,0.2201039076,0.4663508445,0.1610318344,0.5888872547,0.4002123601,,0.1880194573,0.7562235739,,0.1366477781
